9169975594963,7198998936598
399999532389,591999831899539465
99418,259946558993
6,259923978399
142134293766,49958871459993994
9959239279329,279756292645969
7895197899,69413569
899793939969,7687792
399497464119157,3913991891696
73934798323198,5952589899994
9249997296769,5
9985743,969959949997895861
95989561949,886
4995627693965,695969977
9894769647,7499999923594988
699817,528911992996129999
87,1847194769719
74929981935,9939981199933959511799
199997769,9999979995163969
3695367942579,24548
81396997461,7829952993399912965
9994443993223,98999935376979
3496199265287,1
1899698321,229785993639526
9444265659981,39923499255299394
493918,899472569419
631295442,372846936711
9779737911661,797979889999554
9928798945,1
668835656,92939489697299147929
3182971929569,9561567999896
796195317394,9461149112779499999
36339991161824,19199139995544921731249
473,95995998625
938,2357493999453
9334973195195,95959993329692727
36149524196,191799894899474
912273115418,2264991379289693949
985338,4
94116339,798896174
9629792299995,592947963999249142
351844751823299,8349399469179389
918667632,87349726
96773177445,49922599159785
59345571,92592995999222
744746,45919226649917
692249158649,68796996625994
5999235931919,6919939934946524
8721395,5
216529917948969,9827659899999
2972267,98894895
3945885789,31692929925799899
977897994,2777937
9944551759,99589992979999
89395999913,892899492719994186
594817178327,263972849995999244
98978397989,9949219529274397
9859899955,92
3127933,19587845
9984324673961,9631867
47514297,3
211946,51594
598318495599,37
92215672394647499,9999689999791
37823,8842
282816777319,0
3116891971942,599989879999949
69359795899479,2711564
14429768643,93995899744986
884951835,0
97894,29961546886123
79892979149,276614
1965259174625,97912895269954998
39793927829268,99998599999999996
63129939446899,5148939549919519983
999598999938,2529
3964644797,214759286
38769786,2221199827669539
9999936739697,249
6536548,44679947399532
125791181921881,9586691199934991495
76225,19396
52353449664,99494559999829996
5494617541289393,997662426491
119492899944762,3
26132362599725,28929593191949932
29493982969919,39939432995539929
97191786996,639919245199999
999839899298,11886938
85159939399795,6929399299564799319979
5483726,992216718151911
966958898,89493842759894
891681939912,5999681983928392519
5979979871899,4666743
54993813795557,6133896999
962525159594,992885919732226
56,998281261529274
9965999999321,999299368992599995
19254338966,86297283
299319268119355933,2397959844792929
823299975694,4995959899999399989
97969179831797,9
41179915,59394297969
987919991848,75672917359999799
3678,6185
96539113,1992889919247836
75347479689,92389499996981399
99668934356,969719919993284892
44462127,8292921736
84525552,9399479758
49627299424,749789
3849851664,44993299997998999
3193424556,2
9739454257,378858113
261679856994591,4
9769,299217984
81932257477,939952931695218
348914292373113,297999499999988
8395,426544467
2472381747,9789199969523943899
8985271796299,4255549599959321
7484593295,8864756
8624476,9999487
52921266248,91992299911279598993242
174424,2145958
3721488332,999995739692
8785543948,92448143334
3277425323987,97989898995
584724848,91463461317
29889769934,72992333649379418
7138221969319,23697789993399
9916911225896737,2948519914949269193
3939564891856,9
969547981991229,9992799869999964958
429864,38569696
7465999954759,551195997916998284
945957866291399,81946939999969971999
8871,874
91249349991952,73
845944279869959,3497
57779764,9698859997997699
929847919999,9399959939793999799
936219229998994,99519596995199234
484924988992496,3475659
668,49876939991
82,996366224679
895699559589,846445856
96829719349949,759994391197939149
19968434,9149729952949949913483
796415939291,2999576979
543779919833,282942812199157999
58299221985999,849999991612595999995
542982459479,824879165224
932998379733,39494999193991999
73839199599,356971997179659
96962491589,814584991161
8,33757959229411
666427744,4242923384213
873599294926,4124482
5537181311,397943359633291
778852,9599142395499697
2371529894,99976599965894399
15111935687122,9449592267269949
58,96991987959
943759196575,95157679999674
6654959889411,794171799899
931559876741,2983919314298696
59462967759955,55999496599996
93891919796974,8
5791289946,48763745
92771299497,99279999169999652
5,99998193172
9984278899,94712
39,99458546496
89595699939,699788959993
3993774322949,139185492
99548587,9294121619493973999929
3182436,38
5297165,32492542976287
5273837,1948246299
86,69399918514565
2238938122139362,99398298979
86981949649899,674193
2795348,748799859189992
5912665335839,98237872113299
3696,864
58397919855296,6994152936294968
6969951796,1451916419856
54979,4139966296961
3499862925948,942979596699921999899
47427238,9817198929934919
9147393992295,9499999996266619919945
9659132,9699386977
91919846656447,887752995193
8495673993,929957599999996296
8429929959,944827559398
9449,95
493742991755,9939628725999236
6699992994562,3
88991993,533394999979295989
695459995491,9999999549994919997
92979594883929,34999925979999917799
219124998524,149993299391699186549
9274728137999,1
98235332999197,689169129989911
6479737995,92181999929989
92799612432991918,26793586
495,276936943799
682758,619289793
98967953292295,927479539994191947
563952,6899792796
44487986229,596949385365
269466252426,52484679
3514786697,21996959951919
96554941,2
49785387,999986949394317
27569445889,0
94218,822413974
5159297945,0
26588958997,8999948969597991999
472976749481,919439169994596299
149999196959567,86891
599166168,99856513997999
92,67452998758
75393548459,99499996593
119933224149,699976491199968699
482997684229123,929999318995999
2363789379,999989899995896
986927674499,99154994949989849999
2591274238517299,199919367428911
99177894916937,1949912492928338959
3955,77564
19988942212383,58992914393144249
8,99294395979
4797637793,9299689995199539973
3593891669,361561977
5434959573167,896998691691832
98193837999,1
96911899299,56
589779274,0
1,4927949834949
29315632857,9749325369659649
554968,882446969
973798128999,56586999599999993791
6986325,159943646745899
778564835,74666943
1543575679,1949399299625749
388818991,475543999273792
49618925,1
9969861947966,915799898797993
86765658,96132269962999
66,51559924659192
823,1592366962969
85966931462,4823999873959
99236672959769,69989993398999297
54664,9798799556
4,839843921362992
49599562,9993788919899499212
8912232952632849,9399989395199
41742959313996,965898997299399
99992421945938,99999199996692959479
5999969988,89213519988959596
351799981636947,9379999642291999849929
19916789769893,8992849915999797919
